Employee_ID,Company,Department,Employee_Type,Month,Performance,Role_Change,Team_Change,Leadership_Change,Technology_Change,Process_Change,Culture_Change,Location_Environment_Change,Adaptability_GroundTruth,role_change,team_change,leadership_change,technology_change,process_change,culture_change,location_environment_change
E102,Company B,IT,Vulnerable,2,70.66,12.0,99.0,30.0,1.0,15.0,8.0,72.0,0.25,,,,,,,
E102,Company B,IT,Vulnerable,3,67.17,12.0,99.0,30.0,1.0,15.0,8.0,72.0,0.25,,,,,,,
E102,Company B,IT,Vulnerable,4,71.16,12.0,99.0,30.0,1.0,15.0,8.0,72.0,0.25,,,,,,,
E102,Company B,IT,Vulnerable,5,73.14,12.0,99.0,30.0,1.0,15.0,8.0,72.0,0.25,,,,,,,
E102,Company B,IT,Vulnerable,6,74.35,12.0,99.0,30.0,1.0,15.0,8.0,72.0,0.25,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-6,81.91,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-5,78.57,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-4,82.68,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-3,79.78,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-2,81.17,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,-1,81.52,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,0,71.23,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,1,73.45,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,2,75.87,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,3,79.48,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,4,86.33,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,5,84.64,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E103,Company B,Finance,Delayed Adaptor,6,88.11,46.0,52.0,73.0,45.0,12.0,36.0,23.0,0.5,,,,,,,
E104,Company B,IT,Declining,-6,75.88,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,-5,81.88,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,-4,82.01,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,-3,79.52,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,-2,82.32,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,-1,79.05,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,0,57.24,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,1,58.38,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,2,56.37,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,3,53.06,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,4,57.9,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,5,55.53,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E104,Company B,IT,Declining,6,55.84,6.0,95.0,95.0,24.0,32.0,54.0,57.0,0.1,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-6,82.29,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-5,81.77,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-4,80.88,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-3,80.86,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-2,80.99,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,-1,82.86,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,0,66.52,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,1,73.57,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,2,79.89,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,3,81.99,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,4,84.88,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,5,87.31,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E105,Company B,Marketing,Rapid Adaptor,6,97.34,27.0,76.0,78.0,86.0,43.0,89.0,3.0,0.8,,,,,,,
E106,Company B,IT,Delayed Adaptor,-6,87.55,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,-5,87.94,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,-4,89.03,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,-3,87.87,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,-2,84.61,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,-1,86.8,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,0,70.14,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,1,73.6,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,2,72.9,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,3,80.73,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,4,74.79,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,5,79.67,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E106,Company B,IT,Delayed Adaptor,6,82.86,87.0,53.0,59.0,56.0,46.0,30.0,45.0,0.5,,,,,,,
E107,Company B,Sales,Vulnerable,-6,80.26,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,-5,78.75,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,-4,76.36,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,-3,78.16,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,-2,79.91,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,-1,79.92,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,0,54.27,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,1,56.58,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,2,55.6,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,3,58.11,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,4,60.48,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,5,60.46,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E107,Company B,Sales,Vulnerable,6,59.43,32.0,80.0,74.0,76.0,49.0,10.0,94.0,0.25,,,,,,,
E108,Company B,IT,Resilient,-6,84.62,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,-5,86.3,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,-4,82.5,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,-3,83.65,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,-2,82.87,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,-1,85.98,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,0,73.0,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,1,75.61,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,2,78.52,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,3,84.57,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,4,87.98,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,5,91.7,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E108,Company B,IT,Resilient,6,98.32,58.0,83.0,87.0,85.0,92.0,85.0,43.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-6,78.61,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-5,81.52,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-4,77.07,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-3,76.27,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-2,83.17,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,-1,78.34,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,0,65.51,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,1,66.18,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,2,74.1,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,3,80.39,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,4,80.3,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,5,81.82,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E109,Company B,Finance,Resilient,6,93.4,92.0,70.0,66.0,83.0,19.0,93.0,34.0,0.9,,,,,,,
E110,Company B,IT,Delayed Adaptor,-6,75.44,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,-5,74.59,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,-4,76.33,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,-3,73.05,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,-2,72.78,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,-1,75.86,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,0,56.0,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,1,62.72,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,2,65.19,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,3,66.29,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,4,70.53,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,5,75.46,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E110,Company B,IT,Delayed Adaptor,6,81.03,70.0,46.0,70.0,25.0,39.0,4.0,20.0,0.5,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-6,76.55,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-5,77.39,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-4,76.29,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-3,78.56,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-2,72.23,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,-1,81.49,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,0,66.81,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,1,68.95,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,2,72.39,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,3,75.96,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,4,83.19,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,5,88.09,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E111,Company B,Marketing,Rapid Adaptor,6,89.97,92.0,23.0,23.0,3.0,66.0,33.0,56.0,0.8,,,,,,,
E112,Company B,Sales,Resilient,-6,86.22,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,-5,83.52,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,-4,84.0,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,-3,82.0,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,-2,83.83,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,-1,85.26,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,0,81.33,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,1,81.96,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,2,85.07,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,3,94.62,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,4,95.09,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,5,97.09,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E112,Company B,Sales,Resilient,6,100.0,68.0,12.0,86.0,57.0,49.0,29.0,61.0,0.9,,,,,,,
E113,Company B,HR,Delayed Adaptor,-6,63.95,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,-5,65.38,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,-4,66.09,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,-3,63.67,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,-2,67.91,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,-1,64.78,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,0,48.21,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,1,51.33,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,2,53.63,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,3,57.25,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,4,57.12,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,5,60.02,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E113,Company B,HR,Delayed Adaptor,6,61.72,24.0,20.0,100.0,64.0,62.0,88.0,50.0,0.5,,,,,,,
E114,Company B,Sales,Resilient,-6,69.48,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,-5,68.54,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,-4,73.69,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,-3,72.61,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,-2,74.01,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,-1,74.38,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,0,62.38,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,1,64.45,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,2,74.64,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,3,73.87,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,4,81.39,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,5,77.5,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E114,Company B,Sales,Resilient,6,89.32,62.0,48.0,75.0,46.0,54.0,63.0,64.0,0.9,,,,,,,
E115,Company B,Operations,Vulnerable,-6,82.87,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,-5,85.64,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,-4,86.51,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,-3,83.59,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,-2,86.44,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,-1,87.11,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,0,64.56,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,1,61.58,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,2,60.91,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,3,60.93,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,4,61.47,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,5,66.92,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E115,Company B,Operations,Vulnerable,6,62.14,63.0,61.0,98.0,18.0,75.0,79.0,42.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-6,86.98,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-5,88.47,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-4,88.77,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-3,87.59,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-2,86.34,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,-1,88.01,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,0,70.14,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,1,68.91,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,2,69.92,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,3,72.72,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,4,73.51,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,5,72.25,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E116,Company B,Finance,Vulnerable,6,76.89,58.0,32.0,61.0,49.0,18.0,85.0,68.0,0.25,,,,,,,
E117,Company B,IT,Delayed Adaptor,-6,71.3,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,-5,65.44,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,-4,67.95,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,-3,64.7,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,-2,67.77,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,-1,70.61,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,0,51.87,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,1,54.32,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,2,58.87,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,3,66.11,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,4,66.53,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,5,66.15,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E117,Company B,IT,Delayed Adaptor,6,73.83,70.0,2.0,9.0,97.0,88.0,34.0,79.0,0.5,,,,,,,
E118,Company B,Marketing,Declining,-6,86.32,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,-5,85.74,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,-4,89.34,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,-3,89.52,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,-2,90.93,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,-1,87.32,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,0,62.43,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,1,59.76,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,2,65.41,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,3,62.28,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,4,63.39,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,5,63.27,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E118,Company B,Marketing,Declining,6,64.48,58.0,99.0,58.0,1.0,28.0,67.0,64.0,0.1,,,,,,,
E119,Company B,Sales,Stable Specialist,-6,76.79,84.0,24.0,27.0,14.0,3.0,92.0,72.0,0.6,,,,,,,
E119,Company B,Sales,Stable Specialist,-5,82.27,84.0,24.0,27.0,14.0,3.0,92.0,72.0,0.6,,,,,,,
E119,Company B,Sales,Stable Specialist,-4,81.91,84.0,24.0,27.0,14.0,3.0,92.0,72.0,0.6,,,,,,,
E119,Company B,Sales,Stable Specialist,-3,81.01,84.0,24.0,27.0,14.0,3.0,92.0,72.0,0.6,,,,,,,
